"user_id","song","first_name","last_name"
"85","Uprising","Kinsley","Young"
"50","One Headlight","Ava","Robinson"
"85","All The Right Moves","Kinsley","Young"
"85","Panama (Remastered Album Version)","Kinsley","Young"
"85","Photographs","Kinsley","Young"
"85","Dog Days Are Over (Radio Edit)","Kinsley","Young"
"85","Carresses","Kinsley","Young"
"85","El es el Rey","Kinsley","Young"
"85","Eminence Front","Kinsley","Young"
"85","Nuestra Cancion","Kinsley","Young"
"61","I Knew My Name","Samuel","Gonzalez"
"85","Lifted","Kinsley","Young"
"85","Boys Will Be Boys","Kinsley","Young"
"85","Sea Of Love","Kinsley","Young"
"85","Animal","Kinsley","Young"
"77","No Difference","Magdalene","Herman"
"85","R-Evolucion (con La Odysea y Nach) (La Mision)","Kinsley","Young"
"26","Daughter Of The Night","Ryan","Smith"
"8","Blessing In The Storm","Kaylee","Summers"
"8","Axe Victim","Kaylee","Summers"
"85","Bag It Up","Kinsley","Young"
"85","Intermission","Kinsley","Young"
"8","Brick By Boring Brick [Acoustic Version]","Kaylee","Summers"
"26","Waiting For A Dream","Ryan","Smith"
"76","Shadowplay","Jayden","Duffy"
"76","Symphony Of Destruction","Jayden","Duffy"
"8","Closing Medley: Folsom Prison Blues/I Walk The Line/Ring Of Fire/The Rebel - Johnny Yuma","Kaylee","Summers"
"76","So Long","Jayden","Duffy"
"26","The Kids Dont Stand A Chance (Album)","Ryan","Smith"
"26","Secrets","Ryan","Smith"
"26","Bye Bye","Ryan","Smith"
"101","Vargavinter","Jayden","Fox"
"101","Alice","Jayden","Fox"
"101","Breed","Jayden","Fox"
"86","Burden In My Hand","Aiden","Hess"
"101","The Gift","Jayden","Fox"
"86","A Primera Vista","Aiden","Hess"
"101","Inviral Love","Jayden","Fox"
"50","La Promesse (Radio Version)","Ava","Robinson"
"36","Let The Flames Begin (Album Version)","Matthew","Jones"
"36","Crazy Race","Matthew","Jones"
"90","The Invitation","Andrea","Butler"
"36","Aire","Matthew","Jones"
"36","Bodies","Matthew","Jones"
"36","Such Great Heights","Matthew","Jones"
"36","Unite (2009 Digital Remaster)","Matthew","Jones"
"97","Love Ain't Gonna Let You Down","Kate","Harrell"
"36","Fallen Souls","Matthew","Jones"
"97","One Time","Kate","Harrell"
"36","Pistol Of Fire","Matthew","Jones"
"97","Twix Yesterday_ the Day & the Morrow","Kate","Harrell"
"97","Blindsided","Kate","Harrell"
"97","Gas Can Row","Kate","Harrell"
"97","Wild Child","Kate","Harrell"
"36","Let Down","Matthew","Jones"
"97","Get Set For The Blues","Kate","Harrell"
"36","Jolene (Bonus Track)","Matthew","Jones"
"97","Harmonium","Kate","Harrell"
"36","Wake Me Up","Matthew","Jones"
"97","Mon Pays","Kate","Harrell"
"36","Just The Same But Brand New","Matthew","Jones"
"97","Grease (LP Version)","Kate","Harrell"
"36","He Ain't Heavy_ He's My Brother","Matthew","Jones"
"97","What Else Is There?","Kate","Harrell"
"50","Earlybird (LP Version)","Ava","Robinson"
"36","Waterfall (Spirit Of The Rainforest Album Version)","Matthew","Jones"
"97","Help I'm Alive","Kate","Harrell"
"36","Mailbox","Matthew","Jones"
"97","Beach Party","Kate","Harrell"
"97","Phantom Part 1.5 (Album Version)","Kate","Harrell"
"97","I'm Done","Kate","Harrell"
"97","Rock Star","Kate","Harrell"
"36","Evil Deeds","Matthew","Jones"
"97","Sympathy For The Devil","Kate","Harrell"
"36","When You Believe","Matthew","Jones"
"36","Hate","Matthew","Jones"
"97","Can't Buy Me Love (Album Version)","Kate","Harrell"
"36","Revelry","Matthew","Jones"
"97","Say Goodbye (Album Version)","Kate","Harrell"
"97","The Good Fight","Kate","Harrell"
"36","Gears","Matthew","Jones"
"97","Music Box","Kate","Harrell"
"36","Walking On The Moon","Matthew","Jones"
"97","Pump It","Kate","Harrell"
"36","Tetragrammaton","Matthew","Jones"
"26","There You Go","Ryan","Smith"
"97","Give Me Some Of Yr Love","Kate","Harrell"
"97","Like Me (Amended Version)","Kate","Harrell"
"97","This War Is Ours (The Guillotine II)","Kate","Harrell"
"24","Side","Layla","Griffin"
"26","Basic Space","Ryan","Smith"
"97","Parasiempre","Kate","Harrell"
"24","Suite: Judy Blue Eyes [Remastered LP Version]","Layla","Griffin"
"97","No Conditions","Kate","Harrell"
"36","Secret O' Life","Matthew","Jones"
"97","Hey_ Soul Sister","Kate","Harrell"
"24","Kiss With A Fist","Layla","Griffin"
"36","King Darius Suite (LP Version)","Matthew","Jones"
"97","SinceritÃÂ© Et Jalousie","Kate","Harrell"
"24","Seeing You This Way","Layla","Griffin"
"36","Buddy Holly","Matthew","Jones"
"97","Baby Don't Worry","Kate","Harrell"
"36","Realize","Matthew","Jones"
"24","Sleepyhead","Layla","Griffin"
"24","Pot Kettle Black","Layla","Griffin"
"97","Back To You","Kate","Harrell"
"36","Everything Will Be Alright","Matthew","Jones"
"24","Wet Cement","Layla","Griffin"
"97","Creature Fear","Kate","Harrell"
"24","Already Gone","Layla","Griffin"
"36","Hate me !","Matthew","Jones"
"97","Howlin For You","Kate","Harrell"
"97","Pills (Live)","Kate","Harrell"
"24","Meet Virginia","Layla","Griffin"
"36","Can't Smile Without You","Matthew","Jones"
"36","Torn Between Two Lovers","Matthew","Jones"
"24","Watch Out","Layla","Griffin"
"24","Sleepyhead","Layla","Griffin"
"36","Every Burden Has A Version (Bonus Track)","Matthew","Jones"
"24","Al VacÃÂ­o","Layla","Griffin"
"36","Kiss Of Death","Matthew","Jones"
"24","Yellow","Layla","Griffin"
"36","Genom tunna tyger","Matthew","Jones"
"36","ÃÂ Aqui Que Se Passa Tudo","Matthew","Jones"
"24","Lonely Is The Night","Layla","Griffin"
"36","My Name Is","Matthew","Jones"
"24","Drunk Kid Catholic","Layla","Griffin"
"36","Go Places","Matthew","Jones"
"24","Fast Cars","Layla","Griffin"
"36","On The Other Side","Matthew","Jones"
"24","How You Gonna Keep 'Em Down On The Farm","Layla","Griffin"
"49","Sink_ Florida_ Sink","Chloe","Cuevas"
"36","Quiero Ser Feliz","Matthew","Jones"
"24","Escena Final","Layla","Griffin"
"49","Let Me Be","Chloe","Cuevas"
"36","Guys Like Me","Matthew","Jones"
"49","Invalid","Chloe","Cuevas"
"36","Where Love Lives (Come On In)","Matthew","Jones"
"49","Voodoo","Chloe","Cuevas"
"36","La Petite Mort","Matthew","Jones"
"36","Poisenville Kids No Wins","Matthew","Jones"
"49","No Man's Land","Chloe","Cuevas"
"49","Rosario Tijeras","Chloe","Cuevas"
"36","Cemeteries Of London","Matthew","Jones"
"49","Coeur De Glace","Chloe","Cuevas"
"36","Far Away (Album Version)","Matthew","Jones"
"36","Tive Sim","Matthew","Jones"
"36","Truly_ Madly_ Deeply","Matthew","Jones"
"101","Te Amo","Jayden","Fox"
"36","Reclaimer","Matthew","Jones"
"36","Where Did You Come From (2002 Digital Remaster)","Matthew","Jones"
"36","Cyanide Sweet Tooth Suicide (Album Version)","Matthew","Jones"
"36","Drones In The Valley","Matthew","Jones"
"36","Rest My Chemistry","Matthew","Jones"
"49","Passenger 10","Chloe","Cuevas"
"49","I Celebrate The Day (Digital Single)","Chloe","Cuevas"
"49","Te Mando Flores","Chloe","Cuevas"
"49","Lips Of An Angel","Chloe","Cuevas"
"8","Sweet And Wild","Kaylee","Summers"
"49","Destiny","Chloe","Cuevas"
"49","Like A Pimp","Chloe","Cuevas"
"8","Snare Hangar","Kaylee","Summers"
"49","Quelqu'un M'a Dit (Album Version)","Chloe","Cuevas"
"49","I Go Blind (LP Version)","Chloe","Cuevas"
"49","Lucky Man For You","Chloe","Cuevas"
"49","Prince Caspian","Chloe","Cuevas"
"49","'Till I Collapse","Chloe","Cuevas"
"49","But Tonight We Dance","Chloe","Cuevas"
"49","The Middle","Chloe","Cuevas"
"49","Street Lights","Chloe","Cuevas"
"49","Spitfire (Album Version)","Chloe","Cuevas"
"49","The Way I Are","Chloe","Cuevas"
"49","IV","Chloe","Cuevas"
"49","Cindy Gal (Album Version)","Chloe","Cuevas"
"49","EG GLEÃÂIST SO HVÃÂRT JÃÂLAKVÃÂLD","Chloe","Cuevas"
"49","Dove And Grenade","Chloe","Cuevas"
"49","Just Lose It","Chloe","Cuevas"
"49","Let Me Sleep (It's Christmas Time)","Chloe","Cuevas"
"49","Rollin' (Air Raid Vehicle)","Chloe","Cuevas"
"49","Aussi Libre Que Moi","Chloe","Cuevas"
"49","In the Mood","Chloe","Cuevas"
"49","Wavin'  Flag","Chloe","Cuevas"
"10","Word Up!","Sylvie","Cruz"
"49","The Maestro","Chloe","Cuevas"
"49","Miss You","Chloe","Cuevas"
"49","You Can't Call Yourself A Secret","Chloe","Cuevas"
"49","Rain Is A Good Thing","Chloe","Cuevas"
"49","The Devil Went Down To Georgia","Chloe","Cuevas"
"49","Golden","Chloe","Cuevas"
"49","Home","Chloe","Cuevas"
"49","Resistance","Chloe","Cuevas"
"49","OMG","Chloe","Cuevas"
"49","Gave Up","Chloe","Cuevas"
"49","This Fire","Chloe","Cuevas"
"49","Tin Man (Live)","Chloe","Cuevas"
"49","Some (Album)","Chloe","Cuevas"
"49","Broken","Chloe","Cuevas"
"37","Supermassive Black Hole [Phones Control Voltage Remix]","Jordan","Hicks"
"101","Show Me Love","Jayden","Fox"
"33","Rozando La Eternidad","Bronson","Harris"
"33","the king of wishful thinking","Bronson","Harris"
"33","Beer","Bronson","Harris"
"92","Pages","Ryann","Smith"
"92","Keep You Kimi (Feat. Yukimi Nagano)","Ryann","Smith"
"92","M79 (Album)","Ryann","Smith"
"49","Insane","Chloe","Cuevas"
"49","Cold War","Chloe","Cuevas"
"49","EmmurÃÂ© Vivant","Chloe","Cuevas"
"49","Jackolantern's Weather","Chloe","Cuevas"
"33","Crying At The Aquarium","Bronson","Harris"
"49","Flash","Chloe","Cuevas"
"33","All About U","Bronson","Harris"
"49","Lay It Down (2007 Remastered)","Chloe","Cuevas"
"49","Best Of Me","Chloe","Cuevas"
"33","Y Lo Que Quiero Es Que Pises Sin El Suelo","Bronson","Harris"
"49","Burning Down","Chloe","Cuevas"
"49","Hallelujah","Chloe","Cuevas"
"49","Bury My Heart","Chloe","Cuevas"
"49","Don't Explain","Chloe","Cuevas"
"49","Sax Man","Chloe","Cuevas"
"49","I Remember (Caspa Remix)","Chloe","Cuevas"
"49","Life Is A Perception Of Your Own Reality (Album Version)","Chloe","Cuevas"
"44","Ubangi Stomp","Aleena","Kirby"
"44","California","Aleena","Kirby"
"44","Non E_ Per Te_ Per Me","Aleena","Kirby"
"44","Somos Luz","Aleena","Kirby"
"44","Pigeon Farm","Aleena","Kirby"
"44","Plan B: Anhelo De SatisfacciÃÂ³n","Aleena","Kirby"
"44","Neon Sky Rain","Aleena","Kirby"
"44","Atomic '98 (Xenomania Mix)","Aleena","Kirby"
"44","Turn It Again (Album Version)","Aleena","Kirby"
"44","Throw Me A Rope","Aleena","Kirby"
"44","Dream About Me","Aleena","Kirby"
"44","I Feel Just Like a Child","Aleena","Kirby"
"97","Hasta Aqui Te Fui Fiel","Kate","Harrell"
"44","Plans (Replanned by Mogwai)","Aleena","Kirby"
"97","Possibilities (The Face Of Love Album Version)","Kate","Harrell"
"44","Songs Of The Season","Aleena","Kirby"
"97","Sorrow's Army","Kate","Harrell"
"44","Astrud Astronette","Aleena","Kirby"
"97","Where Have All The Cowboys Gone? (Album Version)","Kate","Harrell"
"44","3 Rounds and a Sound","Aleena","Kirby"
"97","Dog Days Are Over (Radio Edit)","Kate","Harrell"
"44","Yendo A La Casa De DamiÃÂ¡n","Aleena","Kirby"
"97","Les GarÃÂ§ons Dans Les Vestiaires","Kate","Harrell"
"44","The Boogie Man Song","Aleena","Kirby"
"97","Revelry","Kate","Harrell"
"44","Turn The Radio Off (Maps Remix)","Aleena","Kirby"
"97","Costume Party","Kate","Harrell"
"44","Football Season Is Over (Album Version)","Aleena","Kirby"
"44","Look What I Got (Edited Album Version)","Aleena","Kirby"
"26","Life","Ryan","Smith"
"53","Let's Go Away For Awhile (Highlights From Tracking Date)","Celeste","Williams"
"53","Magic Carpet Ride","Celeste","Williams"
"6","Little Log Cabin By The Sea","Cecilia","Owens"
"15","I'll Never Get Over You Getting Over Me","Lily","Koch"
"15","I Still Want To Be Your Baby (Take Me Like I Am)","Lily","Koch"
"63","Look Through My Eyes","Ayla","Johnson"
"15","Paradise City","Lily","Koch"
"63","Have I Told You Lately","Ayla","Johnson"
"15","Death On Two Legs (Dedicated To....) (Live) (1994 Digital Remaster)","Lily","Koch"
"15","Teen Angst","Lily","Koch"
"15","Undo","Lily","Koch"
"15","Recognize","Lily","Koch"
"15","Fans","Lily","Koch"
"15","Someday (Remastered LP Version)","Lily","Koch"
"15","Rock Star","Lily","Koch"
"15","Uninvisible","Lily","Koch"
"15","A Summer Song","Lily","Koch"
"15","Have Love_ Will Travel","Lily","Koch"
"15","No Fit State","Lily","Koch"
"15","Missing (Live in Europe)","Lily","Koch"
"15","Deep Inside (Harry Choo Choo Romero's Bambossa Remix)","Lily","Koch"
"15","Burn Out","Lily","Koch"
"15","Politik","Lily","Koch"
"15","Human After All","Lily","Koch"
"15","Savior","Lily","Koch"
"15","Love Will Keep Us Together","Lily","Koch"
"15","Purple Weed","Lily","Koch"
"88","The Remedy (I Won't Worry) (New EQ'd LP Version)","Mohammad","Rodriguez"
"54","Run Run","Kaleb","Cook"
"88","Ink My Whole Body","Mohammad","Rodriguez"
"54","Wayli Aah","Kaleb","Cook"
"88","Closer To Love","Mohammad","Rodriguez"
"88","Victoria","Mohammad","Rodriguez"
"88","Sex And Violence","Mohammad","Rodriguez"
"88","Livin' On A Prayer","Mohammad","Rodriguez"
"88","Epic","Mohammad","Rodriguez"
"88","Eye Of The Beholder","Mohammad","Rodriguez"
"52","Reichswehr In Blood","Theodore","Smith"
"52","Victory","Theodore","Smith"
"88","OMG","Mohammad","Rodriguez"
"88","Why Worry","Mohammad","Rodriguez"
"73","Wait For Me","Jacob","Klein"
"88","To Be With You","Mohammad","Rodriguez"
"88","Blind (Frankie Knuckles Remix)","Mohammad","Rodriguez"
"88","Here Without You","Mohammad","Rodriguez"
"88","Stuck On The Moon","Mohammad","Rodriguez"
"88","What It Ain't","Mohammad","Rodriguez"
"88","Dear John","Mohammad","Rodriguez"
"88","Me Voy Pal Party","Mohammad","Rodriguez"
"36","Available [feat. Akon] (Album Version)","Matthew","Jones"
"88","Lower Your Eyelids To Die With The Sun","Mohammad","Rodriguez"
"101","Sound Of Everything Feat. Alice Russell","Jayden","Fox"
"36","Dustbowl","Matthew","Jones"
"36","Already Gone","Matthew","Jones"
"88","Perfection Or Vanity-Outro","Mohammad","Rodriguez"
"36","Birthday Sex","Matthew","Jones"
"88","Emergency (Album Version)","Mohammad","Rodriguez"
"36","Fireworks","Matthew","Jones"
"88","Jazz Thieves","Mohammad","Rodriguez"
"40","Pa' Que Retozen (Amended Version)","Tucker","Garrison"
"88","The Last Night (Album Version)","Mohammad","Rodriguez"
"36","My Girlfriend's Dead","Matthew","Jones"
"88","In Our Bedroom After The War","Mohammad","Rodriguez"
"36","How I Could Just Kill A Man","Matthew","Jones"
"72","Hey Daddy (Daddy's Home)","Hayden","Brock"
"72","Edge Hill","Hayden","Brock"
"88","Nobody (Featuring Athena Cage) (LP Version)","Mohammad","Rodriguez"
"88","Swim Until You Cant See Land","Mohammad","Rodriguez"
"72","Just C","Hayden","Brock"
"72","Vanilla Twilight","Hayden","Brock"
"88","Fuck Kitty","Mohammad","Rodriguez"
"72","Flipper","Hayden","Brock"
"88","Cold Day In The Sun","Mohammad","Rodriguez"
"88","Undo","Mohammad","Rodriguez"
"32","Find You Waiting","Lily","Burns"
"72","Reprise","Hayden","Brock"
"72","Dig","Hayden","Brock"
"32","I Wanna Love You (Akon Cover) ( Compilation)","Lily","Burns"
"88","Everything Is Everything","Mohammad","Rodriguez"
"32","Re-Birth","Lily","Burns"
"88","1963","Mohammad","Rodriguez"
"72","FRÃÂ¼HLING IN PARIS","Hayden","Brock"
"88","Out Of Sight","Mohammad","Rodriguez"
"72","Till You're Gone","Hayden","Brock"
"72","Stickwitu","Hayden","Brock"
"88","Comedy Tragedy History","Mohammad","Rodriguez"
"72","Morning Sky","Hayden","Brock"
"88","Viernes 3 Am","Mohammad","Rodriguez"
"72","A Trip Out","Hayden","Brock"
"88","Adir Adirim (Featuring Victoria Hanna)","Mohammad","Rodriguez"
"72","Farmer John","Hayden","Brock"
"72","TÃÂ´ Na Rua","Hayden","Brock"
"88","Spaceship","Mohammad","Rodriguez"
"72","Teenage Crush","Hayden","Brock"
"72","Gears","Hayden","Brock"
"88","Y LlegarÃÂ¡ La Paz","Mohammad","Rodriguez"
"72","Stronger","Hayden","Brock"
"88","Where Is My Mind?","Mohammad","Rodriguez"
"72","I'Ll Win Your Heart","Hayden","Brock"
"88","Bryn (Album)","Mohammad","Rodriguez"
"72","Undo","Hayden","Brock"
"88","Midnight And I","Mohammad","Rodriguez"
"88","Bang Bang (feat. Snoop Dogg)","Mohammad","Rodriguez"
"72","On N'A Pas ChangÃÂ©","Hayden","Brock"
"88","Constellations","Mohammad","Rodriguez"
"72","When You Say You Love Me (Album Version)","Hayden","Brock"
"72","Lonely Day","Hayden","Brock"
"72","Revolution","Hayden","Brock"
"88","My December","Mohammad","Rodriguez"
"72","Gravity","Hayden","Brock"
"88","I Want You","Mohammad","Rodriguez"
"72","Doce No ChÃÂ£o","Hayden","Brock"
"88","Cyanide Sweet Tooth Suicide (Album Version)","Mohammad","Rodriguez"
"72","Again & Again","Hayden","Brock"
"88","Falling","Mohammad","Rodriguez"
"72","Hell","Hayden","Brock"
"49","Easy","Chloe","Cuevas"
"72","Skinny Love","Hayden","Brock"
"88","Shimmy Shimmy Quarter Turn (Take It Back To Square One)","Mohammad","Rodriguez"
"49","Vibrator","Chloe","Cuevas"
"72","AlÃÂ³","Hayden","Brock"
"88","Savior","Mohammad","Rodriguez"
"49","Let It Bleed (Amended Album Version)","Chloe","Cuevas"
"72","Linda Cubana","Hayden","Brock"
"88","The General Specific (Album)","Mohammad","Rodriguez"
"49","If It Means A Lot To You","Chloe","Cuevas"
"88","Feuer Frei","Mohammad","Rodriguez"
"72","The Gift","Hayden","Brock"
"49","Grabbing N","Chloe","Cuevas"
"49","Deny Me","Chloe","Cuevas"
"88","Disconnect The Dots (LP Version)","Mohammad","Rodriguez"
"72","I Melt With You","Hayden","Brock"
"49","Twilight","Chloe","Cuevas"
"88","White Room","Mohammad","Rodriguez"
"49","Pitiful (LP Version)","Chloe","Cuevas"
"72","Benga's Off His Head","Hayden","Brock"
"88","Feuer Frei","Mohammad","Rodriguez"
"72","Come Around","Hayden","Brock"
"29","Bringing Us Down","Jacqueline","Lynch"
"29","Revelry","Jacqueline","Lynch"
"29","God Deciding","Jacqueline","Lynch"
"29","Stereo 99","Jacqueline","Lynch"
"29","Everywhere I Go","Jacqueline","Lynch"
"29","Dirty Word","Jacqueline","Lynch"
"92","Under My Wheels (Live)","Ryann","Smith"
"92","Angie (1993 Digital Remaster)","Ryann","Smith"
"92","Hero","Ryann","Smith"
"80","Arguru","Tegan","Levine"
"92","Tha","Ryann","Smith"
"80","Help I'm Alive","Tegan","Levine"
"80","Love Is Not A Fight","Tegan","Levine"
"92","They Do_ They Don't","Ryann","Smith"
"80","Lonely","Tegan","Levine"
"92","Hey","Ryann","Smith"
"80","To Go Beyond (II)","Tegan","Levine"
"80","Rikki Don't Lose That Number","Tegan","Levine"
"80","Push It","Tegan","Levine"
"80","Crossing Over","Tegan","Levine"
"80","Frisch und g'sund","Tegan","Levine"
"52","Sweet home Alabama","Theodore","Smith"
"52","Secret Garden","Theodore","Smith"
"26","Papua New Guinea","Ryan","Smith"
"26","Sehr kosmisch","Ryan","Smith"
"87","Welcome To The Black Parade (Album Version)","Dustin","Lee"
"88","Move Bitch","Mohammad","Rodriguez"
"88","Playback","Mohammad","Rodriguez"
"88","Show Love","Mohammad","Rodriguez"
"88","Born To Be Blue","Mohammad","Rodriguez"
"88","My Sacrifice","Mohammad","Rodriguez"
"88","Untitled (Figures)","Mohammad","Rodriguez"
"88","Geek In The Pink (Album Version)","Mohammad","Rodriguez"
"88","You're No Good","Mohammad","Rodriguez"
"88","Beautiful Stranger","Mohammad","Rodriguez"
"88","Santa Monica","Mohammad","Rodriguez"
"88","Ain't No Way (You Won't Love Me)","Mohammad","Rodriguez"
"88","Dust in The Wind","Mohammad","Rodriguez"
"88","What A Great Day","Mohammad","Rodriguez"
"88","Seven Nation Army (Album Version)","Mohammad","Rodriguez"
"88","Damn I Wish I Was Your Lover","Mohammad","Rodriguez"
"88","En Dag Tilbage","Mohammad","Rodriguez"
"88","Don't Worry Be Happy","Mohammad","Rodriguez"
"88","Arson","Mohammad","Rodriguez"
"88","P.N.C. (LP Version)","Mohammad","Rodriguez"
"29","The Trance Is The Motion [Live]","Jacqueline","Lynch"
"88","Shake Ya Ass","Mohammad","Rodriguez"
"29","All Power To Slaves","Jacqueline","Lynch"
"88","Constantly Under Surveillance","Mohammad","Rodriguez"
"29","Sex Sux (Amen) (Album)","Jacqueline","Lynch"
"29","Vargavinter","Jacqueline","Lynch"
"26","La Flor De Mis Heridas","Ryan","Smith"
"88","After An Afternoon (Eagles Ballroom Live Version)","Mohammad","Rodriguez"
"29","Province","Jacqueline","Lynch"
"88","Wax on Tha Belt (Baby G Gets Biz)","Mohammad","Rodriguez"
"26","The Choice Is Yours","Ryan","Smith"
"88","Tonight She Comes (LP Version)","Mohammad","Rodriguez"
"29","Yippiyo-Ay","Jacqueline","Lynch"
"26","Lucifer (The Final Combination Mix)","Ryan","Smith"
"88","Sun / C79","Mohammad","Rodriguez"
"88","Creature Fear","Mohammad","Rodriguez"
"88","Monster","Mohammad","Rodriguez"
"88","Feels Like Love","Mohammad","Rodriguez"
"88","Hands Open","Mohammad","Rodriguez"
"88","One More Goodbye","Mohammad","Rodriguez"
"88","Don't Cry For Me Argentina","Mohammad","Rodriguez"
"88","Turnin' Me On","Mohammad","Rodriguez"
"88","You're The One","Mohammad","Rodriguez"
"88","Deception","Mohammad","Rodriguez"
"88","Bang! Bang!","Mohammad","Rodriguez"
"88","Born On The Bayou","Mohammad","Rodriguez"
"88","Act Naturally (Album Version)","Mohammad","Rodriguez"
"88","Changed My Mind","Mohammad","Rodriguez"
"88","Jamaica Roots II(Agora E Sempre)","Mohammad","Rodriguez"
"88","From Blown Speakers","Mohammad","Rodriguez"
"88","Head Full Of Doubt/Road Full Of Promise","Mohammad","Rodriguez"
"88","Someone Like You","Mohammad","Rodriguez"
"88","Holy One","Mohammad","Rodriguez"
"88","Lydia","Mohammad","Rodriguez"
"88","Loneliness","Mohammad","Rodriguez"
"88","Undo","Mohammad","Rodriguez"
"88","Heartbeats","Mohammad","Rodriguez"
"80","The Stallion","Tegan","Levine"
"88","The Real Slim Shady","Mohammad","Rodriguez"
"80","If We Try Again","Tegan","Levine"
"88","The E Flat Reel/The Recluse/James D Law/","Mohammad","Rodriguez"
"80","My Ride","Tegan","Levine"
"88","Paint The Rust","Mohammad","Rodriguez"
"80","Como Un SueÃÂ±o (Am I Dreaming)","Tegan","Levine"
"88","Tie The Rope (Album Version)","Mohammad","Rodriguez"
"80","Awakening","Tegan","Levine"
"88","All Star","Mohammad","Rodriguez"
"80","Insozzz ...","Tegan","Levine"
"69","Broken Hearts_ Torn Up Letters And The Story Of A Lonely Girl","Anabelle","Simpson"
"80","Crumpshit","Tegan","Levine"
"69","Favorite Song","Anabelle","Simpson"
"80","Your Star","Tegan","Levine"
"69","ReprÃÂ©sente","Anabelle","Simpson"
"80","Robotronic","Tegan","Levine"
"80","Calypso War","Tegan","Levine"
"80","Words Vs Wisdom","Tegan","Levine"
"80","Tu Eres","Tegan","Levine"
"68","It Wasn't Me","Jordan","Rodriguez"
"80","You'll Never Find Another Love Like Mine (Album Version)","Tegan","Levine"
"80","Sit in the Middle of Three Galloping Dogs","Tegan","Levine"
"80","Chin Up","Tegan","Levine"
"80","Californication (Album Version)","Tegan","Levine"
"80","The Reasons (Album Version)","Tegan","Levine"
"80","I Like That","Tegan","Levine"
"80","Nights Like This","Tegan","Levine"
"92","Nostrand","Ryann","Smith"
"86","Cherish The Day","Aiden","Hess"
"86","Song For Guy","Aiden","Hess"
"86","Gamblers","Aiden","Hess"
"80","Coffee With Manni","Tegan","Levine"
"80","Lady","Tegan","Levine"
"80","Undo","Tegan","Levine"
"80","Please Don't Do This (Album)","Tegan","Levine"
"80","Feeling This","Tegan","Levine"
"23","Just Lose It","Morris","Gilmore"
"80","Kokoro - Angel Heart (album mix)","Tegan","Levine"
"80","Beautiful Ending (Album)","Tegan","Levine"
"80","Phantom Of The Opera","Tegan","Levine"
"13","Careless Whisper","Ava","Robinson"
"80","Lucy in the Sky With Diamonds (feat. Frankie Paul)","Tegan","Levine"
"80","Birds","Tegan","Levine"
"80","Cosmic Love","Tegan","Levine"
"80","Sextape (Album Version)","Tegan","Levine"
"95","No Usemos Ropa Hoy","Sara","Johnson"
"80","Fight","Tegan","Levine"
"80","Fuck Kitty","Tegan","Levine"
"95","Talk To Your Daughter (Album Version)","Sara","Johnson"
"67","To The Fairies They Draw Near","Colm","Santana"
"80","Los Salieris De Charly","Tegan","Levine"
"67","Sinisten tÃÂ¤htien alla","Colm","Santana"
"95","Yeah! New York","Sara","Johnson"
"95","Here Without You","Sara","Johnson"
"80","Rock The Casbah","Tegan","Levine"
"67","Updated & Still Hated (The Ball Point Composer Album Version)","Colm","Santana"
"95","Everything Means Nothing To Me","Sara","Johnson"
"80","Behind The Sea [Live In Chicago]","Tegan","Levine"
"67","Fix You","Colm","Santana"
"95","Dirt Road Anthem (feat. Brantley Gilbert)","Sara","Johnson"
"80","What Makes A Man","Tegan","Levine"
"95","R.I.P. Burn Face","Sara","Johnson"
"73","Who Can Compare","Jacob","Klein"
"67","Walking On Sunshine","Colm","Santana"
"80","Something in the Way (Album version)","Tegan","Levine"
"95","Uptown Invisible","Sara","Johnson"
"73","SÃÂ¤g ingenting till mig","Jacob","Klein"
"80","Wake Up","Tegan","Levine"
"95","Glad All Over","Sara","Johnson"
"73","What A Meeting In The Air (Atlanta Homecoming Album Version)","Jacob","Klein"
"95","No Wow","Sara","Johnson"
"80","Don't Wanna Lose You","Tegan","Levine"
"73","Angie (1993 Digital Remaster)","Jacob","Klein"
"95","Pulk/Pull Revolving Doors","Sara","Johnson"
"73","Raining in September","Jacob","Klein"
"80","Godine prolaze","Tegan","Levine"
"73","Reason I'm Alive (Explicit)","Jacob","Klein"
"95","Such Great Heights","Sara","Johnson"
"73","All Summer Long (Album Version)","Jacob","Klein"
"80","Shout","Tegan","Levine"
"95","paranoid android","Sara","Johnson"
"73","Folkin' Around [Live In Chicago]","Jacob","Klein"
"80","I Remember","Tegan","Levine"
"73","What Do I Do With My Heart","Jacob","Klein"
"95","The Scientist","Sara","Johnson"
"73","Sinisten tÃÂ¤htien alla","Jacob","Klein"
"95","Concorde","Sara","Johnson"
"73","Boom (Album Version)","Jacob","Klein"
"95","Video Killed The Radio Star","Sara","Johnson"
"73","Found Home","Jacob","Klein"
"95","Roadside","Sara","Johnson"
"73","Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile)","Jacob","Klein"
"95","Canada","Sara","Johnson"
"73","Cash Still Rules/Scary Hours (still don't nothing move but the money)","Jacob","Klein"
"95","Uncle Jonny","Sara","Johnson"
"73","Reptilia","Jacob","Klein"
"95","Littlest Things","Sara","Johnson"
"73","Old School Rules (Album Version)","Jacob","Klein"
"95","Where You From?","Sara","Johnson"
"73","I Could Sing Of Your Love Forever","Jacob","Klein"
"95","Use Somebody","Sara","Johnson"
"73","Stuck With You","Jacob","Klein"
"95","Home","Sara","Johnson"
"73","Jack Explode","Jacob","Klein"
